eurogrid_0250;;populacja_razem;populacja_lokale;populacja_k_razem;populacja_m_razem;populacja_00_04;populacja_05_09;populacja_10_14;populacja_15_19;populacja_20_24;populacja_25_29;populacja_30_34;populacja_35_39;populacja_40_44;populacja_45_49;populacja_50_54;populacja_55_59;populacja_60_64;populacja_65_69;populacja_70_74;populacja_75_99;msw_2012_lokale;msw_2013_lokale;msw_2014_lokale;msw_2015_lokale;msw_2016_lokale;msw_2012_popul_razem;msw_2013_popul_razem;msw_2014_popul_razem;msw_2015_popul_razem;msw_2016_popul_razem;budynki_all;budynki_mieszkalne;geometria92
1kmN3271E4779_11;1kmN3271E4779;54;14;29;25;7;8;6;0;1;1;9;3;9;0;2;2;3;2;1;0;8;11;12;14;14;31;40;38;51;54;0;0;MULTIPOLYGON (((346790.8075838769 502114.81098911166, 346542.6685988294 502145.6888916176, 346573.6333929406 502393.503726027, 346821.7722643955 502362.62542555947, 346790.8075838769 502114.81098911166)))
1kmN3271E4780_11;1kmN3271E4780;7;1;4;3;2;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;1;1;1;7;7;7;7;7;0;0;MULTIPOLYGON (((347783.3631190804 501991.30075987894, 347535.224295103 502022.17811027914, 347566.1886353288 502269.99135447294, 347814.32734604354 502239.1136071887, 347783.3631190804 501991.30075987894)))
1kmN3271E4781_11;1kmN3271E4781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((348775.9180286141 501867.7927347999, 348527.77935825987 501898.66953480337, 348558.7432459183 502146.4811931476, 348806.8818033318 502115.6039973721, 348775.9180286141 501867.7927347999)))
1kmN3271E4782_11;1kmN3271E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((349768.47234219906 501744.286907129, 349520.33381805173 501775.16315840837, 349551.2972544517 502022.9732353091, 349799.4356659952 501992.0965893483, 349768.47234219906 501744.286907129)))
1kmN3271E4783_11;1kmN3271E4783;37;12;18;19;3;2;0;0;2;3;4;3;1;3;5;2;2;5;0;2;10;12;12;12;12;36;37;39;36;37;0;0;MULTIPOLYGON (((350761.0260895912 501620.78327011317, 350512.8877042002 501651.6589743672, 350543.85069065937 501899.4674741961, 350791.98896377475 501868.5913763596, 350761.0260895912 501620.78327011317)))
1kmN3271E4784_11;1kmN3271E4784;41;12;23;18;5;4;9;1;1;0;3;9;6;2;0;0;1;0;0;0;11;13;14;12;12;30;36;39;41;41;0;0;MULTIPOLYGON (((351753.57930052024 501497.2818169724, 351505.44104645087 501528.1569758877, 351536.403584289 501775.9639030397, 351784.54172640573 501745.08835164085, 351753.57930052024 501497.2818169724)))
1kmN3271E4785_11;1kmN3271E4785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((352746.13200471277 501373.7825409686, 352497.99387454643 501404.6571562411, 352528.9559650755 501652.4625151055, 352777.09398361895 501621.58750846144, 352746.13200471277 501373.7825409686)))
1kmN3271E4786_11;1kmN3271E4786;11;3;7;4;0;0;0;1;3;0;3;0;0;1;2;0;0;0;0;1;2;2;2;2;2;11;11;11;10;9;0;0;MULTIPOLYGON (((353738.68423192506 501250.28543533944, 353490.54621821665 501281.1595086409, 353521.50786274904 501528.96330361906, 353769.64576516335 501498.08884003013, 353738.68423192506 501250.28543533944)))
1kmN3271E4787_11;1kmN3271E4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354731.2360118866 501126.7904933188, 354483.09810719674 501157.66402635816, 354514.0593070545 501405.466261833, 354762.19710077264 501374.5923396023, 354731.2360118866 501126.7904933188)))
1kmN3271E4788_11;1kmN3271E4788;50;16;31;19;3;2;2;2;2;3;7;3;3;2;6;3;4;3;3;2;14;14;14;13;13;42;46;47;46;46;0;0;MULTIPOLYGON (((355723.78737433057 501003.29770816397, 355475.6495712332 501034.1707026232, 355506.6103277217 501281.9713829756, 355754.7480201832 501251.09800042305, 355723.78737433057 501003.29770816397)))
1kmN3271E4789_11;1kmN3271E4789;85;22;43;42;5;2;4;3;8;9;14;0;3;2;5;17;7;2;2;2;22;23;23;22;22;92;91;90;85;85;0;0;MULTIPOLYGON (((356716.33834899694 500879.8070731107, 356468.20064005716 500910.6795306774, 356499.16095449746 501158.4786602957, 356747.2985531303 501127.6058157403, 356716.33834899694 500879.8070731107)))
1kmN3271E4790_11;1kmN3271E4790;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((357708.8889656304 500756.3185814107, 357460.75134341395 500787.1905037658, 357491.7112171173 501034.98808704223, 357739.8487293605 501004.11577879824, 357708.8889656304 500756.3185814107)))
1kmN3271E4791_11;1kmN3271E4791;173;47;90;83;10;13;8;15;6;13;16;15;10;13;6;5;15;11;7;10;45;45;44;46;46;155;160;160;171;171;0;0;MULTIPOLYGON (((358701.439253967 500632.8322262913, 358453.30171103013 500663.70361513924, 358484.261145324 500911.49965646677, 358732.39857860404 500880.62788283173, 358701.439253967 500632.8322262913)))
1kmN3271E4792_11;1kmN3271E4792;81;26;36;45;3;4;2;6;6;5;6;6;7;6;4;8;9;3;1;5;25;25;26;25;26;79;81;81;78;81;0;0;MULTIPOLYGON (((359693.98924374074 500509.34800101817, 359445.8517726606 500540.2188580269, 359476.81076884235 500788.0133618079, 359724.94813060533 500757.14212108403, 359693.98924374074 500509.34800101817)))
1kmN3271E4793_11;1kmN3271E4793;17;4;9;8;0;2;0;2;1;1;1;2;1;1;1;1;2;0;0;2;4;4;4;4;4;16;16;16;16;17;0;0;MULTIPOLYGON (((360686.53896469297 500385.86589882243, 360438.4015580291 500416.7362257028, 360469.3601174282 500664.5291963015, 360717.4974150979 500633.65848681144, 360686.53896469297 500385.86589882243)))
1kmN3271E4794_11;1kmN3271E4794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((361679.08844656363 500262.3859129464, 361430.95109688793 500293.2557113832, 361461.9092208017 500541.0471531972, 361710.0464618233 500510.1769732535, 361679.08844656363 500262.3859129464)))
1kmN3271E4795_11;1kmN3271E4795;29;8;15;14;1;3;1;2;0;2;4;5;2;1;0;2;4;1;0;1;7;7;7;7;8;27;25;26;25;29;0;0;MULTIPOLYGON (((362671.6377190935 500138.9080366492, 362423.50041896186 500169.7773083262, 362454.45810872014 500417.5672257459, 362702.5953005196 500386.69757366553, 362671.6377190935 500138.9080366492)))
1kmN3271E4796_11;1kmN3271E4796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((363664.1868120185 500015.4322631769, 363416.04955399723 500046.3010097742, 363447.00681090954 500294.0894071851, 363695.14396092424 500263.2202812759, 363664.1868120185 500015.4322631769)))
1kmN3271E4797_11;1kmN3271E4797;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((364656.7357550806 499891.9585857596, 364408.59853173816 499922.82680897694, 364439.55535712035 500170.61369077116, 364687.69247278466 500139.7450893363, 364656.7357550806 499891.9585857596)))
1kmN3271E4798_11;1kmN3271E4798;73;19;42;31;8;8;6;3;1;2;10;9;9;3;1;5;3;3;1;1;13;15;16;17;17;50;60;66;69;70;0;0;MULTIPOLYGON (((365649.2845780229 499768.4869976491, 365401.1473819241 499799.35469918046, 365432.1037770822 500047.14006973617, 365680.2408658301 500016.271991089, 365649.2845780229 499768.4869976491)))
1kmN3271E4799_11;1kmN3271E4799;52;17;28;24;1;4;9;2;2;4;1;1;8;4;6;2;1;5;2;0;13;15;17;17;17;46;51;53;54;52;0;0;MULTIPOLYGON (((366641.83331056987 499645.01749211457, 366393.6961342816 499675.88467362244, 366424.65210053854 499923.6685373485, 366672.78916980926 499892.80097980145, 366641.83331056987 499645.01749211457)))
1kmN3271E4800_11;1kmN3271E4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((367634.3819824844 499521.5500623742, 367386.2448185621 499552.41672556475, 367417.2003572291 499800.19908683095, 367665.3374144607 499769.3320487039, 367634.3819824844 499521.5500623742)))
1kmN3271E4801_11;1kmN3271E4801;21;7;11;10;1;2;4;2;0;0;1;1;8;2;0;0;0;0;0;0;1;3;4;6;7;4;9;13;19;21;0;0;MULTIPOLYGON (((368626.93062348384 499398.0847016834, 368378.793464508 499428.9508482516, 368409.748576898 499676.73171144817, 368657.885629512 499645.8651910471, 368626.93062348384 499398.0847016834)))
1kmN3271E4802_11;1kmN3271E4802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((369619.479263327 499274.6214032909, 369371.3421018487 499305.4870349206, 369402.29678928084 499553.26640443876, 369650.4338447243 499522.4004000807, 369619.479263327 499274.6214032909)))
1kmN3271E4803_11;1kmN3271E4803;12;2;9;3;3;1;0;0;1;3;2;0;0;0;1;1;0;0;0;0;1;1;1;1;1;9;10;11;13;13;0;0;MULTIPOLYGON (((370612.0279317474 499151.1601604605, 370363.8907603392 499182.02527882997, 370394.84502411954 499429.8031590525, 370642.9820898268 499398.9376690425, 370612.0279317474 499151.1601604605)))
1kmN3271E4804_11;1kmN3271E4804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((371604.57665849023 499027.70096641965, 371356.43946970673 499058.5655732155, 371387.3933111586 499306.3419685438, 371635.5303945582 499275.47699120454, 371604.57665849023 499027.70096641965)))
1kmN3271E4805_11;1kmN3271E4805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((372597.125473285 498904.24381441996, 372348.988259705 498935.1079113493, 372379.9416801323 499182.8828261541, 372628.0787886624 499152.01835978683, 372597.125473285 498904.24381441996)))
1kmN3271E4806_11;1kmN3271E4806;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((373589.6744058861 498780.78869771864, 373341.53716006025 498811.6522864532, 373372.49016078643 499059.4257251341, 373620.6273018876 499028.5617680531, 373589.6744058861 498780.78869771864)))
1kmN3271E4807_11;1kmN3271E4807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((374582.2234860269 498657.33560956456, 374334.0862005316 498688.19869178906, 374365.0387828656 498935.9706587419, 374613.17596396385 498905.107209255, 374582.2234860269 498657.33560956456)))
1kmN3271E4808_11;1kmN3271E4808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((375574.77274345484 498533.88454319723, 375326.63541084976 498564.74712061137, 375357.5875761041 498812.5176202096, 375605.72480464453 498781.6546766367, 375574.77274345484 498533.88454319723)))
1kmN3271E4809_11;1kmN3271E4809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((376567.32220790855 498410.4354918916, 376319.18482075713 498441.2975661736, 376350.1365702512 498689.0666027982, 376598.27385366167 498658.20416344516, 376567.32220790855 498410.4354918916)))
1kmN3271E4810_33;1kmN3271E4810;4;1;1;3;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;1;1;1;6;6;5;4;4;0;0;MULTIPOLYGON (((376722.6094522441 497636.26813099347, 376474.47173984186 497667.12898506597, 376505.4211509687 497914.89790279884, 376753.5587599707 497884.0366837662, 376722.6094522441 497636.26813099347)))
1kmN3272E4771_11;1kmN3272E4771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((338974.2151807464 504094.2816702025, 338726.0751049606 504125.1656769654, 338757.0466083425 504372.9930286892, 339005.1865675653 504342.10861540306, 338974.2151807464 504094.2816702025)))
1kmN3272E4772_11;1kmN3272E4772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((339966.7749335105 503970.7470687069, 339718.63507694285 504001.63050546404, 339749.6061145585 504249.45623276755, 339997.74585488066 504218.5723905824, 339966.7749335105 503970.7470687069)))
1kmN3272E4773_11;1kmN3272E4773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((340959.3338279646 503847.21474300884, 340711.1941831949 503878.0976114413, 340742.16475635045 504125.9217187166, 340990.30428521486 504095.03844596166, 340959.3338279646 503847.21474300884)))
1kmN3272E4774_11;1kmN3272E4774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((341951.89189385483 503723.6846863469, 341703.7524534404 503754.56698815804, 341734.72256345855 504002.38947980944, 341982.8618882996 503971.50677477475, 341951.89189385483 503723.6846863469)))
1kmN3272E4775_11;1kmN3272E4775;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((342944.4491609171 503600.15689197276, 342696.30991741805 503631.0386288557, 342727.2795656166 503878.859509252, 342975.4186938633 503847.97737024724, 342944.4491609171 503600.15689197276)))
1kmN3272E4776_11;1kmN3272E4776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((343937.0056588795 503476.63135312404, 343688.86660486273 503507.5125267552, 343719.835792555 503755.33180030435, 343967.97473164886 503724.45022564195, 343937.0056588795 503476.63135312404)))
1kmN3272E4777_11;1kmN3272E4777;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((344929.56141747825 503353.1080630347, 344681.422545521 503383.9886751063, 344712.3912740258 503631.8063461911, 344960.53003139375 503600.92533418816, 344929.56141747825 503353.1080630347)))
1kmN3272E4778_11;1kmN3272E4778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((345922.11646645924 503229.58701494895, 345673.9777691148 503260.467067156, 345704.9460397511 503508.283140162, 345953.0846228272 503477.4026891254, 345922.11646645924 503229.58701494895)))
1kmN3272E4779_11;1kmN3272E4779;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((346914.670835558 503106.06820209883, 346666.53230539645 503136.947696127, 346697.5001194667 503384.7621754538, 346945.6385356956 503353.88228368945, 346914.670835558 503106.06820209883)))
1kmN3272E4780_11;1kmN3272E4780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((347907.2245544969 502982.55161773134, 347659.08618409024 503013.4305552747, 347690.0535429192 503261.24344529957, 347938.1917997287 503230.36411112454, 347907.2245544969 502982.55161773134)))
1kmN3272E4781_11;1kmN3272E4781;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((348899.777653029 502859.0372550851, 348651.6394349341 502889.915637834, 348682.606339838 503137.7269429574, 348930.74444465735 503106.84816466644, 348899.777653029 502859.0372550851)))
1kmN3272E4782_11;1kmN3272E4782;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((349892.3301608771 502735.5251074033, 349644.1920876663 502766.4029370388, 349675.15853996336 503014.2126616463, 349923.2965002266 502983.3344375659, 349892.3301608771 502735.5251074033)))
1kmN3272E4783_11;1kmN3272E4783;78;24;35;43;6;4;9;5;5;5;6;8;10;2;2;1;5;8;0;2;19;22;22;22;22;71;81;82;82;80;0;0;MULTIPOLYGON (((350884.8821077911 502612.01516791806, 350636.74417202536 502642.89244614076, 350667.7101730305 502890.7005946273, 350915.8479961754 502859.82292306516, 350884.8821077911 502612.01516791806)))
1kmN3272E4784_11;1kmN3272E4784;203;64;94;109;14;17;21;12;4;12;20;23;28;12;8;12;8;2;3;7;57;59;60;62;63;182;195;200;202;204;0;0;MULTIPOLYGON (((351877.4335235014 502488.5074298838, 351629.2957177509 502519.3841583794, 351660.26126877207 502767.19073512126, 351908.39896223764 502736.31361438334, 351877.4335235014 502488.5074298838)))
1kmN3272E4785_11;1kmN3272E4785;5;1;2;3;1;0;0;0;0;0;0;1;1;0;0;0;0;2;0;0;1;1;1;1;1;4;4;4;5;5;0;0;MULTIPOLYGON (((352869.9844377456 502365.00188653637, 352621.8467545726 502395.8780669905, 352652.8118569332 502643.6830763919, 352900.9494281459 502612.8065047944, 352869.9844377456 502365.00188653637)))
1kmN3272E4786_11;1kmN3272E4786;55;17;27;28;2;4;2;4;2;6;6;4;1;8;5;3;3;0;3;2;16;15;14;14;14;53;52;51;50;50;0;0;MULTIPOLYGON (((353862.53488026385 502241.4985311255, 353614.39731223567 502272.3741652202, 353645.3619672414 502520.1776116742, 353893.4994236394 502489.3015875146, 353862.53488026385 502241.4985311255)))
1kmN3272E4787_11;1kmN3272E4787;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((354855.0848807886 502117.9973568721, 354606.947420471 502148.8724463247, 354637.9116294424 502396.6743341945, 354886.04897846124 502365.7988557974, 354855.0848807886 502117.9973568721)))
1kmN3272E4788_11;1kmN3272E4788;382;140;189;193;13;12;9;11;24;18;28;25;31;21;18;23;27;39;38;45;107;106;105;135;135;336;323;318;375;373;0;0;MULTIPOLYGON (((355847.63446906256 501994.4983570501, 355599.49710901565 502025.3729035184, 355630.46087327413 502273.17323722225, 355878.59812234226 502242.29830288235, 355847.63446906256 501994.4983570501)))
1kmN3272E4789_11;1kmN3272E4789;287;92;156;131;19;15;12;10;18;23;24;9;22;19;23;19;19;27;11;17;93;91;90;87;86;290;282;280;276;277;0;0;MULTIPOLYGON (((356840.1836748178 501871.0015248805, 356592.04640761996 501901.8755300753, 356623.0097284699 502149.67431398015, 356871.14688502817 502118.79992202297, 356840.1836748178 501871.0015248805)))
1kmN3272E4790_11;1kmN3272E4790;761;355;416;345;31;27;15;18;39;57;61;41;43;25;54;69;47;28;25;181;362;352;347;344;334;761;747;738;738;721;0;0;MULTIPOLYGON (((357832.7325278035 501747.5068536112, 357584.5953460005 501778.380319207, 357615.5582247684 502026.17755771056, 357863.6952962481 501995.30370644666, 357832.7325278035 501747.5068536112)))
1kmN3272E4791_11;1kmN3272E4791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((358825.281057739 501624.0143364873, 358577.1439539135 501654.8872641893, 358608.1063919043 501902.68296168186, 358856.243385745 501871.8096494116, 358825.281057739 501624.0143364873)))
1kmN3272E4792_11;1kmN3272E4792;51;23;25;26;1;2;3;5;2;1;3;4;6;4;3;3;6;3;1;4;21;21;20;21;22;48;49;49;46;49;0;0;MULTIPOLYGON (((359817.82929437933 501500.5239667557, 359569.69226109434 501531.39635824226, 359600.65425962757 501779.19051911216, 359848.7911832536 501748.3177441554, 359817.82929437933 501500.5239667557)))
1kmN3272E4793_11;1kmN3272E4793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((360810.37726745615 501377.03573765885, 360562.2402972729 501407.907594624, 360593.201857663 501655.7002232494, 360841.338718521 501624.82798391767, 360810.37726745615 501377.03573765885)))
1kmN3272E4794_11;1kmN3272E4794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((361802.9250067141 501253.5496424502, 361554.7880921989 501284.4209665749, 361585.7492157571 501532.21206735075, 361833.8860212746 501501.3403619556, 361802.9250067141 501253.5496424502)))
1kmN3272E4795_11;1kmN3272E4795;69;17;35;34;9;4;5;3;4;2;1;5;8;5;4;3;5;3;4;4;15;16;16;17;17;66;67;68;69;69;0;0;MULTIPOLYGON (((362795.47254188056 501130.0656743627, 362547.3356755951 501160.9364673346, 362578.2963636442 501408.7260446651, 362826.43312125513 501377.854871504, 362795.47254188056 501130.0656743627)))
1kmN3272E4796_11;1kmN3272E4796;30;6;19;11;1;3;1;2;1;0;6;4;0;2;0;2;4;3;0;1;5;5;5;6;6;27;30;30;30;30;0;0;MULTIPOLYGON (((363788.019902707 501006.5838266546, 363539.883077221 501037.4540901659, 363570.8433310692 501285.2421484124, 363818.9800482085 501254.3715058174, 363788.019902707 501006.5838266546)))
1kmN3272E4797_11;1kmN3272E4797;85;25;43;42;1;9;1;4;5;6;9;6;6;10;5;6;5;4;1;7;22;23;23;23;23;83;86;84;83;83;0;0;MULTIPOLYGON (((364780.567118927 500883.10409255326, 364532.4303268 500913.9738282878, 364563.39014776214 501161.76037186664, 364811.5268318676 501130.890258139, 364780.567118927 500883.10409255326)))
1kmN3272E4798_11;1kmN3272E4798;30;9;15;15;3;1;0;3;2;2;2;1;1;3;3;3;2;2;1;1;8;8;9;9;9;24;27;29;30;30;0;0;MULTIPOLYGON (((365773.1142202753 500759.62646531593, 365524.97745408013 500790.4956749715, 365555.9368434701 501038.2807082515, 365804.0735019777 501007.41112171113, 365773.1142202753 500759.62646531593)))
1kmN3272E4799_11;1kmN3272E4799;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((366765.66123649885 500636.15093819704, 366517.52448879776 500667.01962345745, 366548.4834479314 500914.8031508317, 366796.6200882741 500883.93408977333, 366765.66123649885 500636.15093819704)))
1kmN3272E4800_11;1kmN3272E4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((367758.2081973341 500512.677504424, 367510.07146069466 500543.54566698335, 367541.02999088465 500791.32769283745, 367789.1666204906 500760.45915558375, 367758.2081973341 500512.677504424)))
1kmN3272E4801_11;1kmN3272E4801;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((368750.75513252104 500389.20615726523, 368502.618399504 500420.073798798, 368533.57650206925 500667.8543275306, 368781.71312838444 500636.98631239496, 368750.75513252104 500389.20615726523)))
1kmN3272E4802_11;1kmN3272E4802;2;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;1;1;2;2;2;2;2;0;0;MULTIPOLYGON (((369743.3020718024 500265.73688995466, 369495.16533497197 500296.60401216336, 369526.12301122345 500544.3830481423, 369774.25964167935 500513.51555342786, 369743.3020718024 500265.73688995466)))
1kmN3272E4803_11;1kmN3272E4803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((370735.84904491494 500142.26969574485, 370487.7122968408 500173.136300317, 370518.66954809055 500420.91384793445, 370766.80619011965 500390.04687195737, 370735.84904491494 500142.26969574485)))
1kmN3272E4804_11;1kmN3272E4804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((371728.39608161023 500018.8045678856, 371480.2593148457 500049.67065649386, 371511.21614241204 500297.44672015123, 371759.35280344996 500266.5802612286, 371728.39608161023 500018.8045678856)))
1kmN3272E4805_11;1kmN3272E4805;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((372720.9432116137 499895.3414996164, 372472.8064187335 499926.20707395766, 372503.76282392506 500173.98165804334, 372751.8995114093 500143.1157144876, 372720.9432116137 499895.3414996164)))
1kmN3272E4806_11;1kmN3272E4806;17;7;8;9;1;4;1;0;0;2;3;2;0;1;1;0;1;0;1;0;2;4;5;6;7;5;9;12;14;17;0;0;MULTIPOLYGON (((373713.49046467204 499771.8804841954, 373465.35363824596 499802.74554596096, 373496.3096223738 500050.51865484845, 373744.4463437426 500019.65322496556, 373713.49046467204 499771.8804841954)))
1kmN3272E4807_11;1kmN3272E4807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((374706.0378705293 499648.4215148706, 374457.901003113 499679.28606575076, 374488.8565674976 499927.05770383216, 374736.99333018664 499896.19278592896, 374706.0378705293 499648.4215148706)))
1kmN3272E4808_11;1kmN3272E4808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((375698.5854589284 499524.96458488517, 375450.44854309066 499555.8286265619, 375481.40368904837 499803.5987982247, 375729.5405004831 499772.73439062573, 375698.5854589284 499524.96458488517)))
1kmN3272E4809_11;1kmN3272E4809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((376691.13325960643 499401.50968749356, 376442.99628791196 499432.3732216498, 376473.9510167496 499680.1419312861, 376722.087884371 499649.27803230006, 376691.13325960643 499401.50968749356)))
1kmN3272E4810_13;1kmN3272E4810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((377404.590698734 499061.1525109308, 377156.4535765179 499092.0153015088, 377187.40724884917 499339.78299890086, 377435.544267315 499308.91984427813, 377404.590698734 499061.1525109308)))
1kmN3273E4771_11;1kmN3273E4771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;MULTIPOLYGON (((339098.1052730562 505085.5889094481, 338849.9656640412 505116.4745419258, 338880.9401976791 505364.30153270066, 339129.07968978875 505333.41549395584, 339098.1052730562 505085.5889094481)))
