,populacja_razem,populacja_lokale,populacja_k_razem,populacja_m_razem,populacja_00_04,populacja_05_09,populacja_10_14,populacja_15_19,populacja_20_24,populacja_25_29,populacja_30_34,populacja_35_39,populacja_40_44,populacja_45_49,populacja_50_54,populacja_55_59,populacja_60_64,populacja_65_69,populacja_70_74,populacja_75_99,msw_2012_lokale,msw_2013_lokale,msw_2014_lokale,msw_2015_lokale,msw_2016_lokale,msw_2012_popul_razem,msw_2013_popul_razem,msw_2014_popul_razem,msw_2015_popul_razem,msw_2016_popul_razem,budynki_all,budynki_mieszkalne,geometry,war
4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89949458336335 49.99020631058113, 19.89603487103364 49.99050881447754, 19.89649821067345 49.99273316765984, 19.89995807994954 49.99243064757994, 19.89949458336335 49.99020631058113))",True
4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89903114066104 49.98798196939104, 19.89557158526035 49.98828445710593, 19.89603487103364 49.99050881447754, 19.89949458336335 49.99020631058113, 19.89903114066104 49.98798196939104))",True
4936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89557158526035 49.98828445710593, 19.89211198990854 49.98858683979805, 19.89257511874583 49.99081121334573, 19.89603487103364 49.99050881447754, 19.89557158526035 49.98828445710593))",True
4937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89603487103364 49.99050881447754, 19.89257511874583 49.99081121334573, 19.89303830143214 49.99303558270602, 19.89649821067345 49.99273316765984, 19.89603487103364 49.99050881447754))",True
4938,16,8,8,8,4,1,0,0,1,4,3,3,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,2,2,16,1,1,"POLYGON ((19.90042163042875 49.99465498038793, 19.89696160418875 49.99495751665314, 19.89742505158834 49.99718186145795, 19.90088523480975 49.99687930900541, 19.90042163042875 49.99465498038793))",True
4939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89995807994954 49.99243064757994, 19.89649821067345 49.99273316765984, 19.89696160418875 49.99495751665314, 19.90042163042875 49.99465498038793, 19.89995807994954 49.99243064757994))",True
4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89649821067345 49.99273316765984, 19.89303830143214 49.99303558270602, 19.89350153797645 49.99525994787933, 19.89696160418875 49.99495751665314, 19.89649821067345 49.99273316765984))",True
4941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.89696160418875 49.99495751665314, 19.89350153797645 49.99525994787933, 19.89396482838755 49.99748430886594, 19.89742505158834 49.99718186145795, 19.89696160418875 49.99495751665314))",True
4942,18,4,8,10,1,0,3,2,0,0,2,1,3,1,0,1,2,0,2,0,4,4,4,4,4,17,18,18,18,18,7,6,"POLYGON ((19.92118094772735 49.99283755708593, 19.91772116159236 49.99314072354442, 19.91818555077475 49.99536497114502, 19.92164549384885 49.99506178846703, 19.92118094772735 49.99283755708593))",True
4943,89,19,48,41,6,6,7,1,5,13,8,7,4,2,5,8,7,5,1,4,17,17,17,18,19,90,91,90,92,89,20,19,"POLYGON ((19.92071645561264 49.99061332150282, 19.91725682639925 49.99091647174372, 19.91772116159236 49.99314072354442, 19.92118094772735 49.99283755708593, 19.92071645561264 49.99061332150282))",True
4944,27,3,15,12,1,1,2,1,3,1,2,3,2,1,1,2,3,2,0,2,3,3,3,3,3,27,27,27,27,27,8,3,"POLYGON ((19.91725682639925 49.99091647174372, 19.91379715714314 49.99121951696273, 19.91426133540754 49.99344378497552, 19.91772116159236 49.99314072354442, 19.91725682639925 49.99091647174372))",True
4945,155,34,80,75,7,7,9,5,9,9,16,17,10,8,8,10,10,14,2,14,34,32,31,32,34,161,157,154,154,155,38,32,"POLYGON ((19.91772116159236 49.99314072354442, 19.91426133540754 49.99344378497552, 19.91472556764383 49.99566804879023, 19.91818555077475 49.99536497114502, 19.91772116159236 49.99314072354442))",True
4946,13,4,8,5,0,0,3,3,1,0,0,1,1,2,1,0,0,0,0,1,3,3,3,4,4,10,10,10,13,13,5,4,"POLYGON ((19.92025201749586 49.98838908171726, 19.91679254518655 49.98869221574252, 19.91725682639925 49.99091647174372, 19.92071645561264 49.99061332150282, 19.92025201749586 49.98838908171726))",True
4947,193,45,101,92,12,17,12,5,12,27,20,14,9,15,5,19,9,5,4,8,33,34,34,38,39,164,168,173,179,181,39,37,"POLYGON ((19.91978763336805 49.98616483772891, 19.91632831794536 49.98646795554043, 19.91679254518655 49.98869221574252, 19.92025201749586 49.98838908171726, 19.91978763336805 49.98616483772891))",True
4948,130,37,65,65,20,12,7,4,2,11,19,15,7,5,3,7,9,4,1,4,30,30,31,34,37,110,119,123,127,130,40,26,"POLYGON ((19.91632831794536 49.98646795554043, 19.91286896249403 49.98677096834082, 19.91333303284165 49.98899524475124, 19.91679254518655 49.98869221574252, 19.91632831794536 49.98646795554043))",True
4949,89,32,42,47,8,6,3,0,7,4,11,10,3,3,9,8,4,1,4,8,28,28,28,31,32,92,90,88,90,89,29,25,"POLYGON ((19.91679254518655 49.98869221574252, 19.91333303284165 49.98899524475124, 19.91379715714314 49.99121951696273, 19.91725682639925 49.99091647174372, 19.91679254518655 49.98869221574252))",True
4950,144,38,73,71,15,7,4,7,9,16,12,11,10,5,11,9,5,10,4,9,35,34,34,38,38,139,138,140,144,144,47,38,"POLYGON ((19.91333303284165 49.98899524475124, 19.90987348047394 49.98929816874143, 19.91033744785715 49.99152245715774, 19.91379715714314 49.99121951696273, 19.91333303284165 49.98899524475124))",True
4951,368,171,200,168,69,27,7,7,12,67,97,33,16,6,4,6,4,7,4,2,35,36,48,126,171,109,117,145,289,368,79,66,"POLYGON ((19.91286896249403 49.98677096834082, 19.90940956702716 49.98707387612805, 19.90987348047394 49.98929816874143, 19.91333303284165 49.98899524475124, 19.91286896249403 49.98677096834082))",True
4952,97,41,51,46,12,10,7,2,4,10,11,13,9,3,3,1,5,4,3,0,16,16,24,34,41,50,51,66,85,97,13,12,"POLYGON ((19.90940956702716 49.98707387612805, 19.90595013155735 49.98737667890012, 19.90641388809635 49.98960098771112, 19.90987348047394 49.98929816874143, 19.90940956702716 49.98707387612805))",True
4953,33,8,19,14,0,4,1,4,4,2,1,2,2,3,3,2,2,0,2,1,7,7,7,8,8,35,33,31,33,33,17,8,"POLYGON ((19.90987348047394 49.98929816874143, 19.90641388809635 49.98960098771112, 19.90687769855435 49.99182529232693, 19.91033744785715 49.99152245715774, 19.90987348047394 49.98929816874143))",True
4954,179,51,99,80,9,10,10,8,14,15,13,10,15,9,13,12,13,13,10,5,49,50,49,50,51,176,180,179,180,179,70,59,"POLYGON ((19.91426133540754 49.99344378497552, 19.91080146918585 49.99374674137741, 19.91126554446894 49.99597102140093, 19.91472556764383 49.99566804879023, 19.91426133540754 49.99344378497552))",True
4955,5,1,1,4,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,3,3,0,5,5,2,1,"POLYGON ((19.91379715714314 49.99121951696273, 19.91033744785715 49.99152245715774, 19.91080146918585 49.99374674137741, 19.91426133540754 49.99344378497552, 19.91379715714314 49.99121951696273))",True
4956,5,1,2,3,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,1,1,6,6,5,5,5,1,1,"POLYGON ((19.91033744785715 49.99152245715774, 19.90687769855435 49.99182529232693, 19.90734156294024 49.99404959274813, 19.91080146918585 49.99374674137741, 19.91033744785715 49.99152245715774))",True
4957,13,4,7,6,3,1,1,0,0,1,1,3,1,0,0,2,0,0,0,0,3,3,4,4,4,10,10,12,13,13,12,8,"POLYGON ((19.91080146918585 49.99374674137741, 19.90734156294024 49.99404959274813, 19.90780548126293 49.99627388897493, 19.91126554446894 49.99597102140093, 19.91080146918585 49.99374674137741))",True
4958,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,5,3,"POLYGON ((19.93501969151117 49.99162384101781, 19.93156006570445 49.99192742756602, 19.93202508260076 49.99415161025644, 19.93548486531826 49.99384800746723, 19.93501969151117 49.99162384101781))",True
4959,18,8,5,13,2,1,1,0,1,0,0,3,1,1,0,2,0,4,1,1,6,6,6,6,8,18,16,16,16,18,6,6,"POLYGON ((19.93455457178075 49.98939967035874, 19.93109510286734 49.98970324066782, 19.93156006570445 49.99192742756602, 19.93501969151117 49.99162384101781, 19.93455457178075 49.98939967035874))",True
4960,102,36,47,55,6,12,4,4,3,5,6,6,8,8,5,8,10,7,4,6,31,33,32,34,36,95,94,92,100,102,41,37,"POLYGON ((19.93109510286734 49.98970324066782, 19.92763559385965 49.99000670596291, 19.92810039979625 49.99223090909484, 19.93156006570445 49.99192742756602, 19.93109510286734 49.98970324066782))",True
4961,87,22,39,48,3,4,7,6,5,5,3,3,8,9,10,6,5,5,3,5,21,21,19,20,22,94,85,88,88,87,25,23,"POLYGON ((19.93156006570445 49.99192742756602, 19.92810039979625 49.99223090909484, 19.92856525977476 49.99445510802072, 19.93202508260076 49.99415161025644, 19.93156006570445 49.99192742756602))",True
4962,111,31,67,44,2,5,4,6,8,10,10,10,5,6,9,7,8,8,5,8,29,30,28,30,31,117,118,108,111,111,36,35,"POLYGON ((19.93408950611815 49.98717549548932, 19.93063019408066 49.98747904956144, 19.93109510286734 49.98970324066782, 19.93455457178075 49.98939967035874, 19.93408950611815 49.98717549548932))",True
4963,76,20,39,37,2,7,9,6,4,4,3,7,4,11,5,6,2,1,1,4,20,20,20,20,20,73,76,76,78,76,26,22,"POLYGON ((19.93362449451446 49.98495131640951, 19.93016533933526 49.98525485424643, 19.93063019408066 49.98747904956144, 19.93408950611815 49.98717549548932, 19.93362449451446 49.98495131640951))",True
4964,12,4,6,6,0,0,0,1,2,0,1,0,0,1,3,1,3,0,0,0,4,4,4,4,4,12,12,12,12,12,7,6,"POLYGON ((19.93016533933526 49.98525485424643, 19.92670614407585 49.98555828707995, 19.92717084195586 49.98778249862472, 19.93063019408066 49.98747904956144, 19.93016533933526 49.98525485424643))",True
4965,89,20,48,41,6,6,3,1,6,8,6,14,1,2,7,7,13,3,1,5,16,16,17,18,20,83,82,83,86,89,24,22,"POLYGON ((19.93063019408066 49.98747904956144, 19.92717084195586 49.98778249862472, 19.92763559385965 49.99000670596291, 19.93109510286734 49.98970324066782, 19.93063019408066 49.98747904956144))",True
4966,20,5,13,7,1,4,1,3,1,0,1,2,2,2,0,0,3,0,0,0,5,5,5,5,5,19,19,20,20,20,5,5,"POLYGON ((19.92717084195586 49.98778249862472, 19.92371144975656 49.98808584267734, 19.92417604477046 49.99031006624182, 19.92763559385965 49.99000670596291, 19.92717084195586 49.98778249862472))",True
4967,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,1,"POLYGON ((19.92670614407585 49.98555828707995, 19.92324690874915 49.98586161490804, 19.92371144975656 49.98808584267734, 19.92717084195586 49.98778249862472, 19.92670614407585 49.98555828707995))",True
4968,45,8,21,24,1,3,3,2,2,7,4,4,0,0,6,7,2,0,0,4,8,8,8,8,8,40,43,45,45,45,10,8,"POLYGON ((19.92324690874915 49.98586161490804, 19.91978763336805 49.98616483772891, 19.92025201749586 49.98838908171726, 19.92371144975656 49.98808584267734, 19.92324690874915 49.98586161490804))",True
4969,7,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,3,3,2,2,3,3,7,6,6,7,7,5,4,"POLYGON ((19.92371144975656 49.98808584267734, 19.92025201749586 49.98838908171726, 19.92071645561264 49.99061332150282, 19.92417604477046 49.99031006624182, 19.92371144975656 49.98808584267734))",True
4970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.92810039979625 49.99223090909484, 19.92464069379964 49.99253428560204, 19.92510539685314 49.99475850075823, 19.92856525977476 49.99445510802072, 19.92810039979625 49.99223090909484))",True
4971,10,4,5,5,1,0,1,2,1,0,0,1,0,2,0,1,0,0,0,1,3,4,4,4,4,6,11,10,10,10,6,5,"POLYGON ((19.92763559385965 49.99000670596291, 19.92417604477046 49.99031006624182, 19.92464069379964 49.99253428560204, 19.92810039979625 49.99223090909484, 19.92763559385965 49.99000670596291))",True
4972,33,9,19,14,3,1,1,2,3,7,3,0,2,2,2,1,2,2,1,1,6,6,6,8,9,29,29,30,32,33,7,6,"POLYGON ((19.92417604477046 49.99031006624182, 19.92071645561264 49.99061332150282, 19.92118094772735 49.99283755708593, 19.92464069379964 49.99253428560204, 19.92417604477046 49.99031006624182))",True
4973,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,1,4,4,2,1,1,4,2,"POLYGON ((19.92464069379964 49.99253428560204, 19.92118094772735 49.99283755708593, 19.92164549384885 49.99506178846703, 19.92510539685314 49.99475850075823, 19.92464069379964 49.99253428560204))",True
4974,123,35,64,59,8,5,6,6,9,6,9,11,13,3,6,8,13,10,3,7,30,30,32,33,35,116,120,122,121,123,40,36,"POLYGON ((19.94885779346526 49.99040844466932, 19.94539832819345 49.99071245127591, 19.94586397269056 49.99293656897021, 19.94932359484495 49.99263254610122, 19.94885779346526 49.99040844466932))",True
4975,88,26,45,43,4,7,2,2,5,8,8,8,4,3,7,9,4,3,5,9,25,24,23,24,26,92,88,86,86,88,36,29,"POLYGON ((19.94839204623235 49.98818433902002, 19.94493273782545 49.98848832936602, 19.94539832819345 49.99071245127591, 19.94885779346526 49.99040844466932, 19.94839204623235 49.98818433902002))",True
4976,126,38,67,59,6,5,5,5,7,14,15,4,4,7,11,14,6,4,11,8,32,32,33,37,38,113,116,118,122,126,46,36,"POLYGON ((19.94493273782545 49.98848832936602, 19.94147338927264 49.98879221470583, 19.94193882276855 49.99101635287082, 19.94539832819345 49.99071245127591, 19.94493273782545 49.98848832936602))",True
4977,114,29,57,57,6,8,5,6,11,10,13,4,12,4,7,10,3,5,3,7,27,26,26,29,29,111,109,115,115,114,41,33,"POLYGON ((19.94539832819345 49.99071245127591, 19.94193882276855 49.99101635287082, 19.94240431037615 49.99324048682221, 19.94586397269056 49.99293656897021, 19.94539832819345 49.99071245127591))",True
4978,26,10,14,12,1,0,1,2,3,2,2,2,0,1,4,4,2,0,0,2,8,9,9,9,10,24,25,25,25,26,12,10,"POLYGON ((19.94792635313706 49.98596022915272, 19.94446720157784 49.98626420324021, 19.94493273782545 49.98848832936602, 19.94839204623235 49.98818433902002, 19.94792635313706 49.98596022915272))",True
4979,175,39,94,81,11,18,3,11,15,12,17,12,18,6,6,17,13,9,2,5,32,32,32,37,39,174,175,173,174,175,44,37,"POLYGON ((19.94746071417065 49.9837361150673, 19.94400171944145 49.98404007289813, 19.94446720157784 49.98626420324021, 19.94792635313706 49.98596022915272, 19.94746071417065 49.9837361150673))",True
4980,107,21,51,56,6,6,6,3,7,6,10,11,3,3,8,7,14,7,2,8,19,20,20,21,21,114,108,108,106,107,21,19,"POLYGON ((19.94400171944145 49.98404007289813, 19.94054268458045 49.98434392573342, 19.94100800987964 49.98656807232681, 19.94446720157784 49.98626420324021, 19.94400171944145 49.98404007289813))",True
4981,125,30,69,56,7,9,11,5,6,9,10,8,15,4,2,11,10,8,3,7,25,26,26,27,30,118,122,123,127,125,34,30,"POLYGON ((19.94446720157784 49.98626420324021, 19.94100800987964 49.98656807232681, 19.94147338927264 49.98879221470583, 19.94493273782545 49.98848832936602, 19.94446720157784 49.98626420324021))",True
4982,41,9,22,19,2,2,2,3,6,1,1,4,4,4,4,3,2,2,0,1,9,9,9,9,9,41,41,41,41,41,15,12,"POLYGON ((19.94100800987964 49.98656807232681, 19.93754877805546 49.98687183641053, 19.93801400058677 49.98909599503731, 19.94147338927264 49.98879221470583, 19.94100800987964 49.98656807232681))",True
4983,131,35,77,54,7,4,9,3,6,9,12,8,12,6,13,10,12,11,4,5,34,34,34,35,35,134,130,134,132,131,42,41,"POLYGON ((19.94054268458045 49.98434392573342, 19.93708360960046 49.98464767357122, 19.93754877805546 49.98687183641053, 19.94100800987964 49.98656807232681, 19.94054268458045 49.98434392573342))",True
4984,110,28,51,59,4,3,5,4,9,13,6,10,6,11,10,7,8,6,1,7,26,26,26,27,28,108,111,109,112,110,35,33,"POLYGON ((19.93708360960046 49.98464767357122, 19.93362449451446 49.98495131640951, 19.93408950611815 49.98717549548932, 19.93754877805546 49.98687183641053, 19.93708360960046 49.98464767357122))",True
4985,38,13,20,18,3,2,1,1,2,1,4,3,3,2,1,4,6,1,3,1,12,12,12,13,13,32,33,35,38,38,12,12,"POLYGON ((19.93754877805546 49.98687183641053, 19.93408950611815 49.98717549548932, 19.93455457178075 49.98939967035874, 19.93801400058677 49.98909599503731, 19.93754877805546 49.98687183641053))",True
4986,115,27,68,47,3,5,6,9,7,11,7,4,9,6,13,7,7,9,3,9,24,25,25,26,27,115,114,114,115,115,42,36,"POLYGON ((19.94193882276855 49.99101635287082, 19.93847927720346 49.99132014945212, 19.93894460791436 49.99354429965521, 19.94240431037615 49.99324048682221, 19.94193882276855 49.99101635287082))",True
4987,160,33,81,79,9,10,14,11,9,14,8,9,12,8,13,9,6,11,3,14,30,32,31,31,33,156,166,163,164,160,43,31,"POLYGON ((19.94147338927264 49.98879221470583, 19.93801400058677 49.98909599503731, 19.93847927720346 49.99132014945212, 19.94193882276855 49.99101635287082, 19.94147338927264 49.98879221470583))",True
4988,26,6,14,12,0,0,1,2,3,2,3,2,0,1,1,4,1,4,0,2,5,5,5,5,6,28,26,26,25,26,6,5,"POLYGON ((19.93801400058677 49.98909599503731, 19.93455457178075 49.98939967035874, 19.93501969151117 49.99162384101781, 19.93847927720346 49.99132014945212, 19.93801400058677 49.98909599503731))",True
4989,42,12,19,23,1,2,3,0,2,6,4,3,0,3,4,4,0,2,3,5,11,11,11,12,12,38,40,41,42,42,15,12,"POLYGON ((19.93847927720346 49.99132014945212, 19.93501969151117 49.99162384101781, 19.93548486531826 49.99384800746723, 19.93894460791436 49.99354429965521, 19.93847927720346 49.99132014945212))",True
4990,54,14,27,27,3,4,0,3,3,6,2,1,7,3,5,5,3,3,1,5,16,15,15,14,14,52,55,55,54,54,17,16,"POLYGON ((19.96269525276375 49.9891913681659, 19.95923594823326 49.98949579479942, 19.95970222021795 49.99171984741173, 19.96316168160256 49.9914154044943, 19.96269525276375 49.9891913681659))",True
4991,87,20,45,42,9,8,6,4,3,8,9,8,8,1,4,9,4,0,2,4,18,17,17,19,20,75,77,83,86,87,22,21,"POLYGON ((19.96222887814155 49.98696732761219, 19.95876973044775 49.98727173796384, 19.95923594823326 49.98949579479942, 19.96269525276375 49.9891913681659, 19.96222887814155 49.98696732761219))",True
4992,42,9,21,21,3,1,3,3,3,2,3,3,4,4,2,1,3,1,2,4,7,8,8,9,9,38,40,41,42,42,11,10,"POLYGON ((19.95876973044775 49.98727173796384, 19.95531054255637 49.98757604331691, 19.95577660349807 49.98980011642912, 19.95923594823326 49.98949579479942, 19.95876973044775 49.98727173796384))",True
4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((19.95923594823326 49.98949579479942, 19.95577660349807 49.98980011642912, 19.95624271862146 49.99202418532, 19.95970222021795 49.99171984741173, 19.95923594823326 49.98949579479942))",True
4994,29,7,13,16,1,0,1,0,1,4,3,3,1,1,3,7,2,1,0,1,7,7,7,7,7,29,29,29,29,29,11,9,"POLYGON ((19.96176255772707 49.98474328283292, 19.95830356685237 49.98504767690441, 19.95876973044775 49.98727173796384, 19.96222887814155 49.98696732761219, 19.96176255772707 49.98474328283292))",True
4995,115,23,62,53,4,3,4,8,10,9,14,8,2,9,10,8,7,4,4,11,20,20,20,22,23,121,116,112,115,115,29,26,"POLYGON ((19.96129629151107 49.9825192338276, 19.95783745743825 49.98282361162102, 19.95830356685237 49.98504767690441, 19.96176255772707 49.98474328283292, 19.96129629151107 49.9825192338276))",True
4996,34,12,16,18,3,2,1,2,2,3,2,1,2,0,3,5,2,3,0,3,10,10,10,10,12,34,34,33,33,34,14,13,"POLYGON ((19.95783745743825 49.98282361162102, 19.95437858318195 49.98312788442671, 19.95484453578727 49.98535196598291, 19.95830356685237 49.98504767690441, 19.95783745743825 49.98282361162102))",True
4997,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,5,4,"POLYGON ((19.95830356685237 49.98504767690441, 19.95484453578727 49.98535196598291, 19.95531054255637 49.98757604331691, 19.95876973044775 49.98727173796384, 19.95830356685237 49.98504767690441))",True
4998,38,11,22,16,5,3,1,2,3,6,0,5,2,1,1,4,0,2,2,1,7,8,8,9,11,28,33,35,36,38,10,9,"POLYGON ((19.95484453578727 49.98535196598291, 19.95138546454455 49.98565615006632, 19.95185131448027 49.98788024366962, 19.95531054255637 49.98757604331691, 19.95484453578727 49.98535196598291))",True
4999,79,20,38,41,6,7,1,6,5,5,7,6,4,5,10,5,4,2,3,3,18,18,18,18,20,74,74,75,77,79,25,22,"POLYGON ((19.95437858318195 49.98312788442671, 19.95091966875517 49.98343205224282, 19.95138546454455 49.98565615006632, 19.95484453578727 49.98535196598291, 19.95437858318195 49.98312788442671))",True
5000,71,15,40,31,2,6,5,2,7,5,3,4,8,4,2,7,8,3,2,3,16,16,15,15,15,73,75,73,72,71,18,18,"POLYGON ((19.95091966875517 49.98343205224282, 19.94746071417065 49.9837361150673, 19.94792635313706 49.98596022915272, 19.95138546454455 49.98565615006632, 19.95091966875517 49.98343205224282))",True
5001,8,2,4,4,0,0,2,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,2,2,2,7,8,8,8,8,4,3,"POLYGON ((19.95138546454455 49.98565615006632, 19.94792635313706 49.98596022915272, 19.94839204623235 49.98818433902002, 19.95185131448027 49.98788024366962, 19.95138546454455 49.98565615006632))",True
5002,20,5,10,10,1,0,3,1,3,2,0,0,2,2,3,1,1,0,0,1,4,4,4,5,5,19,19,19,20,20,5,5,"POLYGON ((19.95577660349807 49.98980011642912, 19.95231721857117 49.9901043330531, 19.95278317682614 49.99232841821711, 19.95624271862146 49.99202418532, 19.95577660349807 49.98980011642912))",True
5003,96,24,49,47,4,5,2,2,8,6,6,6,11,7,7,2,6,9,4,11,20,20,20,21,24,91,92,91,91,96,26,25,"POLYGON ((19.95531054255637 49.98757604331691, 19.95185131448027 49.98788024366962, 19.95231721857117 49.9901043330531, 19.95577660349807 49.98980011642912, 19.95531054255637 49.98757604331691))",True
5004,62,16,36,26,4,5,4,2,4,3,6,3,5,5,5,3,6,0,3,4,13,13,14,15,16,56,56,58,62,62,22,20,"POLYGON ((19.95185131448027 49.98788024366962, 19.94839204623235 49.98818433902002, 19.94885779346526 49.99040844466932, 19.95231721857117 49.9901043330531, 19.95185131448027 49.98788024366962))",True
5005,87,24,53,34,2,3,4,5,9,7,6,11,2,7,5,5,8,7,3,3,21,21,21,23,24,83,80,80,86,87,33,24,"POLYGON ((19.95231721857117 49.9901043330531, 19.94885779346526 49.99040844466932, 19.94932359484495 49.99263254610122, 19.95278317682614 49.99232841821711, 19.95231721857117 49.9901043330531))",True
5006,9,3,3,6,1,0,1,0,1,0,1,0,0,1,2,0,1,0,1,0,2,3,3,3,3,6,6,9,9,9,7,4,"POLYGON ((19.97653206858108 49.98797261163321, 19.97307292499825 49.98827745826221, 19.97353982435696 49.9905014457068, 19.97699912476556 49.99019658277241, 19.97653206858108 49.98797261163321))",True
5007,53,11,25,28,2,1,2,4,8,8,2,3,2,3,9,3,0,5,0,1,10,11,11,11,11,53,52,56,53,53,12,12,"POLYGON ((19.97606506668306 49.98574863626097, 19.97260607990856 49.98605346658661, 19.97307292499825 49.98827745826221, 19.97653206858108 49.98797261163321, 19.97606506668306 49.98574863626097))",True
5008,104,26,60,44,7,7,2,2,7,12,11,8,4,1,9,11,11,4,3,5,25,25,24,26,26,99,102,100,103,104,28,26,"POLYGON ((19.97260607990856 49.98605346658661, 19.96914705288486 49.98635819192169, 19.96961374115917 49.98858219989532, 19.97307292499825 49.98827745826221, 19.97260607990856 49.98605346658661))",True
5009,7,2,5,2,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,2,2,2,2,3,6,7,7,7,7,3,"POLYGON ((19.97307292499825 49.98827745826221, 19.96961374115917 49.98858219989532, 19.97008048368497 49.99080620363991, 19.97353982435696 49.9905014457068, 19.97307292499825 49.98827745826221))",True
5010,6,2,3,3,1,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,1,1,2,2,5,5,5,6,6,1,1,"POLYGON ((19.97559811906256 49.9835246566555, 19.97213928907886 49.98382947067961, 19.97260607990856 49.98605346658661, 19.97606506668306 49.98574863626097, 19.97559811906256 49.9835246566555))",True
